item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,kpi_score,,inventory_value,days_of_inventory,inventory_coverage_days,stockout_risk,holding_cost_exposure,safety_stock,reorder_quantity,excess_inventory_flag,slow_moving_flag,fast_moving_flag,forecast_accuracy_gap,demand_growth_pct,supplier_id
ITM10998,Pharma,238,42,3,9,38.51,0.96,0.73,L30,D,119,2.11,103.52,0.19,5,0.83,624,6.12,0.59,1/27/24,61.44,0.647,,24637.76,6.180212932,27.11588542,Medium,45.22,4.752,0,YES,NO,NO,208.13,,SUP014
ITM10999,Groceries,176,85,9,9,4.39,6.89,0.56,L47,D,61,3.65,100.42,0.56,4,0.94,449,10.98,0.72,4/1/24,225.13,0.742,,17673.92,40.09111617,5.472393728,Medium,98.56,34.1055,0,YES,NO,NO,194.4,,SUP013
ITM11000,Pharma,249,58,5,6,8.22,9.87,0.26,L23,B,55,3.23,127.97,1.56,5,0.92,641,14.44,0.36,4/24/24,276.32,0.593,,31864.53,30.2919708,6.30790388,Medium,388.44,39.89116521,0,YES,NO,YES,218.78,,SUP009
ITM11001,Pharma,39,65,9,9,35.02,9.16,0.21,L39,D,116,0.59,11.5,0.81,8,0.81,601,13.85,0.44,9/21/24,70.09,0.594,,448.5,1.113649343,3.894992153,High,31.59,45.342,26,NO,NO,YES,175.05,,SUP003
ITM11002,Pharma,494,72,6,4,44.74,7.31,0.15,L2,D,22,1.39,118.14,1,9,0.88,855,14.72,0.59,1/24/24,272.96,0.61,,58361.16,11.04157354,12.66852286,Medium,494,24.123,0,YES,NO,YES,40.22,,SUP015
ITM11003,Pharma,60,12,11,2,32.05,1.5,0.12,L91,B,105,2.65,129.6,1.66,6,0.92,963,2.33,0.88,7/24/24,193.21,0.505,,7776,1.872074883,2.173800528,Medium,99.6,3.500178567,0,YES,YES,NO,31.14,,SUP014
ITM11004,Automotive,457,58,7,2,11.89,2.77,0.89,L69,D,26,2.5,66.42,0.28,4,0.77,328,7.21,0.28,2/5/24,66.89,0.598,,30353.94,38.43566022,47.82478696,Medium,127.96,6.463663087,0,YES,NO,NO,16.34,,SUP012
ITM11005,Automotive,167,64,5,8,3.62,2.28,0.83,L17,D,76,2.83,148.1,1.39,9,0.81,817,7.06,0.82,8/26/24,223.6,0.501,,24732.7,46.13259669,5.228085868,Medium,232.13,10.64054284,0,YES,NO,NO,198.26,,SUP014
ITM11006,Apparel,127,35,10,2,31.14,3.88,0.61,L36,D,70,3.72,81.71,0.51,6,0.73,159,6.37,0.66,5/24/24,36.35,0.592,,10377.17,4.078355812,24.45667125,Medium,64.77,9.053795226,0,YES,NO,NO,181.63,,SUP011
ITM11007,Electronics,422,81,8,7,3.32,2.74,1,L6,D,74,3.57,146.38,0.22,7,1,97,3.5,0.6,6/8/24,210.72,0.605,,61772.36,127.1084337,14.01860289,Medium,92.84,11.96144168,0,YES,YES,NO,187.48,,SUP013
ITM11008,Pharma,103,61,4,3,31.02,2.82,0.96,L7,C,142,2.18,37.33,1.36,0,0.73,793,12.65,0.9,6/16/24,259.77,0.759,,3844.99,3.320438427,2.775532202,Low,140.08,8.059232408,0,NO,NO,YES,42.63,,SUP008
ITM11009,Apparel,386,16,5,2,12.05,6.36,0.69,L71,D,169,4.45,183.6,0.33,9,0.75,131,10.42,0.29,2/14/24,285.61,0.534,,70869.6,32.03319502,9.460453065,Medium,127.38,14.84075712,0,YES,NO,NO,201.26,,SUP005
ITM11010,Electronics,341,55,10,9,45.33,3.53,0.52,L38,D,98,0.78,177.1,1.52,6,0.84,735,9.48,0.99,10/10/24,25.81,0.62,,60391.1,7.522611957,92.48353351,Medium,518.32,17.4735,0,YES,NO,NO,291.5,,SUP001
ITM11011,Groceries,433,55,12,3,24.28,6.93,0.24,L90,D,65,3.13,38.62,0.49,3,0.96,674,7.26,0.88,8/21/24,27.96,0.756,,16722.46,17.83360791,108.4048641,Medium,212.17,19.80513496,0,YES,NO,NO,142,,SUP007
ITM11012,Automotive,328,25,9,2,11.97,9.5,0.56,L17,C,14,4.77,188.31,0.19,4,0.81,327,6.44,0.46,1/5/24,279.82,0.641,,61765.68,27.40183793,8.20527482,Medium,62.32,22.16779759,0,YES,NO,NO,196.03,,SUP002
ITM11013,Electronics,309,33,12,7,42.8,6.57,0.24,L82,A,110,2.97,115.98,0.29,1,0.93,430,12.01,0.56,7/7/24,238.98,0.809,,35837.82,7.219626168,9.050966608,Low,89.61,28.68126709,0,YES,NO,YES,60.62,,SUP001
ITM11014,Groceries,425,70,8,9,13.45,7.64,0.46,L97,D,96,2.55,143.31,1.7,9,0.9,359,8.38,0.22,4/12/24,234.54,0.386,,60906.75,31.59851301,12.68440351,Medium,722.5,37.818,0,YES,NO,NO,140.39,,SUP003
ITM11015,Electronics,342,63,3,4,16.02,7.64,0.95,L63,A,171,1.1,169.66,0.8,4,0.89,601,9.51,0.62,5/29/24,225.36,0.669,,58023.72,21.34831461,10.62300319,Medium,273.6,25.212,0,YES,NO,NO,113.22,,SUP007
ITM11016,Automotive,153,71,11,6,41.88,3.64,0.41,L14,A,70,4.15,25.88,0.67,8,0.95,591,2.4,0.64,10/15/24,218.03,0.523,,3959.64,3.653295129,4.91216805,Medium,102.51,14.7116354,0,YES,YES,NO,75.13,,SUP004
ITM11017,Automotive,226,10,5,6,16.13,0.64,0.24,L2,B,78,2.18,42.16,1.03,0,0.7,816,7.6,0.94,6/4/24,187.83,0.726,,9528.16,14.01115933,8.422509716,Low,232.78,2.586661168,0,YES,NO,NO,74.92,,SUP001
ITM11018,Apparel,302,58,7,2,21.1,1.02,0.62,L74,B,72,3.66,65.17,1.3,2,0.98,289,2.82,0.51,11/14/24,245.69,0.566,,19681.34,14.31279621,8.604338801,Low,392.6,2.380121425,0,YES,YES,NO,97.99,,SUP005
ITM11019,Pharma,285,34,9,6,18.04,3.18,0.64,L37,A,53,1.39,100.67,0.17,3,0.95,232,1.75,0.66,5/4/24,19.91,0.668,,28690.95,15.79822616,100.2009041,Medium,48.45,12.85247268,0,YES,YES,NO,106.37,,SUP002
ITM11020,Electronics,92,19,9,2,6.7,7.05,0.27,L61,C,37,0.69,75.75,1.81,8,0.98,233,10.65,0.79,8/25/24,224.69,0.555,,6969,13.73134328,2.866171169,Medium,166.52,16.45083926,0,YES,NO,NO,177.79,,SUP008
ITM11021,Electronics,371,89,5,2,2.91,9.11,0.28,L62,D,22,1.87,106.11,1.92,1,0.94,603,4.85,0.69,7/7/24,179.05,0.579,,39366.81,127.4914089,14.5043284,Low,712.32,21.25775116,0,YES,YES,NO,158.68,,SUP008
ITM11022,Groceries,67,25,6,9,36.5,9.61,0.99,L57,D,39,1.77,45.32,0.89,6,0.96,987,14.51,0.32,10/29/24,273.16,0.64,,3036.44,1.835616438,1.716942451,Medium,59.63,47.5695,0,YES,NO,YES,17.66,,SUP009
ITM11023,Automotive,345,67,12,8,32.61,0.75,0.32,L44,D,163,4.43,139.61,0.88,8,0.76,515,9.48,0.34,9/9/24,281.55,0.498,,48165.45,10.57957682,8.577517315,Medium,303.6,3.500178567,0,YES,NO,NO,53.28,,SUP001
ITM11024,Electronics,252,81,9,5,14.84,9.91,0.85,L24,B,72,4.39,20.59,1.77,9,0.8,688,10.03,0.31,4/10/24,79.99,0.399,,5188.68,16.98113208,22.05275659,Medium,446.04,36.56306553,0,YES,NO,NO,23.89,,SUP001
ITM11025,Automotive,462,38,10,5,15.48,3.56,0.52,L7,B,82,2.9,78.68,0.92,3,0.79,486,3.76,0.37,10/6/24,238.94,0.53,,36350.16,29.84496124,13.53477861,Medium,425.04,13.1346633,0,YES,YES,NO,130.58,,SUP006
ITM11026,Electronics,119,15,4,8,47.31,8.51,0.49,L33,D,66,0.59,44.02,1.73,4,0.73,643,2.8,0.46,5/5/24,287.53,0.422,,5238.38,2.515324456,2.897088999,Medium,205.87,39.71535947,0,YES,YES,NO,43.64,,SUP011
ITM11027,Apparel,78,25,11,5,49.4,2.21,0.37,L62,A,73,1.53,148.69,0.15,9,0.92,282,8.36,0.79,3/18/24,87.33,0.658,,11597.82,1.578947368,6.252147029,Medium,11.7,8.15382188,0,YES,NO,NO,258.47,,SUP015
ITM11028,Pharma,277,29,9,3,24.2,1.1,0.8,L15,B,61,3.38,177.89,1.03,3,0.74,870,13.96,0.25,1/4/24,256.81,0.621,,49275.53,11.44628099,7.550329037,Medium,285.31,3.143672216,0,YES,NO,YES,87.41,,SUP011
ITM11029,Electronics,432,89,10,5,40.32,4.09,0.89,L9,D,72,0.96,24.97,1.91,6,0.72,753,1.78,0.86,7/28/24,180.09,0.429,,10787.04,10.71428571,16.7916042,Medium,825.12,15.09010475,0,YES,YES,NO,102.15,,SUP006
ITM11030,Automotive,471,80,8,2,37.1,8.66,0.34,L52,A,150,3.65,159.16,0.58,7,0.93,50,8.11,0.41,1/13/24,124.55,0.578,,74964.36,12.69541779,26.47129667,Medium,273.18,20.20769759,0,YES,NO,NO,135.15,,SUP002
ITM11031,Apparel,84,87,8,7,15.57,2.6,0.19,L63,D,102,0.55,180.19,0.61,7,0.97,554,3.78,0.69,4/29/24,248.85,0.581,,15135.96,5.394990366,2.362869198,High,51.24,11.35027312,3,NO,YES,NO,139.86,,SUP014
ITM11032,Electronics,102,52,11,7,3.87,1.96,0.22,L10,B,116,3.57,195.05,1.3,2,0.93,411,11.95,0.64,10/4/24,262.39,0.703,,19895.1,26.35658915,2.721140287,Low,132.6,8.55635974,0,NO,NO,YES,235.3,,SUP001
ITM11033,Groceries,173,35,6,4,7.99,9.14,0.81,L74,C,118,4.3,120.08,1.86,1,0.95,768,10.55,0.32,6/26/24,91.97,0.589,,20773.84,21.65206508,13.16733718,Low,321.78,30.162,0,YES,NO,NO,36.04,,SUP011
ITM11034,Pharma,492,99,13,9,42.08,9.41,0.49,L81,C,97,2.61,72.2,0.48,5,0.88,758,2.36,0.43,11/21/24,240.39,0.545,,35522.4,11.69201521,14.32671908,Medium,236.16,46.5795,0,YES,YES,NO,54.17,,SUP003
ITM11035,Electronics,285,87,13,5,36.83,0.62,0.22,L88,B,54,4.23,71.17,1.85,0,0.97,332,9.63,0.44,12/21/24,24.4,0.625,,20283.45,7.738256856,81.76229508,Low,527.25,2.287497541,0,YES,NO,NO,233.41,,SUP005
ITM11036,Apparel,328,80,7,7,33.55,7.41,0.41,L7,A,117,4.02,82,1.36,8,0.85,578,14.77,0.7,1/5/24,131.12,0.611,,26896,9.776453055,17.51067724,Medium,446.08,32.3482784,0,YES,NO,YES,103.73,,SUP006
ITM11037,Groceries,98,42,11,5,7.4,3.44,0.56,L20,D,55,3.52,126.41,1.99,6,1,880,8.39,0.83,6/20/24,30.24,0.559,,12388.18,13.24324324,22.68518519,Medium,195.02,12.69192184,0,YES,NO,NO,21.56,,SUP015
ITM11038,Apparel,334,35,3,9,32.36,4.06,0.87,L20,B,86,2.5,103.14,1.5,7,0.73,945,5,1,1/1/24,95.21,0.523,,34448.76,10.32138443,24.55624409,Medium,501,20.097,0,YES,YES,NO,131.31,,SUP005
ITM11039,Apparel,169,54,6,4,38.84,4.96,0.68,L73,A,178,1.72,134.19,1.37,6,0.94,218,3.13,0.28,12/2/24,285.61,0.429,,22678.11,4.351184346,4.142011834,Medium,231.53,16.368,0,YES,YES,NO,13.73,,SUP003
ITM11040,Groceries,454,93,9,7,43.17,4.55,0.26,L39,D,55,4.37,17.47,1.65,4,0.89,938,14.85,0.95,7/11/24,223.07,0.721,,7931.38,10.51656243,14.24664903,Medium,749.1,19.86297797,0,YES,NO,YES,79.12,,SUP014
ITM11041,Apparel,67,72,13,2,1.65,5.39,0.24,L11,D,138,3.42,30.12,0.43,4,0.87,235,8.89,0.65,6/6/24,229.12,0.7,,2018.04,40.60606061,2.046962291,High,28.81,12.57730832,5,NO,NO,NO,217.57,,SUP013
ITM11042,Groceries,424,76,11,3,34.54,6.03,0.47,L32,B,101,4.09,195.54,1.9,6,0.92,171,6.25,0.49,2/23/24,49,0.455,,82908.96,12.27562247,60.57142857,Medium,805.6,17.23303951,0,YES,NO,NO,192.78,,SUP006
ITM11043,Electronics,398,61,13,8,1.94,4.92,0.17,L16,D,21,2.98,199.12,0.41,6,0.95,490,4,0.43,4/15/24,177.82,0.568,,79249.76,205.1546392,15.66752896,Medium,163.18,22.9611714,0,YES,YES,NO,164.24,,SUP011
ITM11044,Groceries,267,77,14,8,35.64,7.16,0.78,L72,C,97,1.27,151.87,0.15,1,0.96,785,14.3,0.37,9/28/24,122.76,0.822,,40549.29,7.491582492,15.22482893,Low,40.05,33.41503805,0,YES,NO,YES,126.72,,SUP012
ITM11045,Groceries,297,35,12,8,32.15,7.33,0.46,L98,C,82,4.91,58.72,1.43,1,0.75,688,9.78,0.65,5/1/24,222.91,0.647,,17439.84,9.237947123,9.326634068,Low,424.71,34.20841186,0,YES,NO,NO,2.14,,SUP015
ITM11046,Pharma,375,84,8,5,8.27,4.68,0.41,L54,D,172,1.32,191.14,0.45,6,0.76,727,1.81,0.96,8/2/24,55.55,0.603,,71677.5,45.34461911,47.25472547,Medium,168.75,17.26691692,0,YES,YES,NO,2.34,,SUP007
ITM11047,Groceries,117,11,14,7,38.54,1.85,0.56,L78,B,111,4.6,50.6,1.54,4,0.7,523,1.83,0.35,9/8/24,91.76,0.4,,5920.2,3.035806954,8.925457716,Medium,180.18,8.076155877,0,YES,YES,NO,178.02,,SUP014
ITM11048,Groceries,433,23,10,9,4.35,6.59,0.74,L77,D,108,1.44,148.97,1.61,1,0.74,171,14.15,0.55,1/31/24,270.59,0.666,,64504.01,99.54022989,11.20144869,Low,697.13,32.6205,0,YES,NO,YES,240.14,,SUP004
ITM11049,Electronics,44,39,11,9,41.49,7.84,0.61,L80,B,170,2.18,31.9,0.55,0,0.78,883,10.94,0.36,3/13/24,59.24,0.719,,1403.6,1.060496505,5.199189737,Low,24.2,38.808,0,NO,NO,NO,231.19,,SUP003
ITM11050,Pharma,303,58,12,7,13.83,6.56,0.82,L29,B,67,2.48,133.29,0.26,8,0.92,781,2.45,0.34,12/30/24,193.4,0.499,,40386.87,21.90889371,10.96690796,Medium,78.78,28.63761219,0,YES,YES,NO,96.59,,SUP003
ITM11051,Automotive,468,21,6,4,34.75,6.09,0.67,L100,C,137,4.65,154.31,1.05,7,0.84,990,9.73,0.89,5/23/24,101.39,0.631,,72217.08,13.4676259,32.31087878,Medium,491.4,20.097,0,YES,NO,NO,141.86,,SUP003
ITM11052,Electronics,388,99,3,2,46.26,2.68,0.81,L67,C,126,4.5,173.33,1.79,1,0.93,840,6.87,0.41,2/17/24,33.75,0.561,,67252.04,8.387375703,80.47407407,Low,694.52,6.253652373,0,YES,NO,NO,290.07,,SUP011
ITM11053,Electronics,320,53,10,6,17.65,6.63,0.73,L49,A,44,4.2,149.52,1.71,1,0.85,709,12.04,0.4,1/23/24,74.87,0.62,,47846.4,18.13031161,29.91852544,Low,547.2,26.79619304,0,YES,NO,YES,48.68,,SUP003
ITM11054,Automotive,87,42,4,7,25.64,3.68,0.27,L58,B,93,2.2,185.46,0.32,2,0.87,341,4.83,0.93,4/28/24,262.13,0.752,,16135.02,3.393135725,2.323274711,Low,27.84,16.06500196,0,YES,YES,NO,82.65,,SUP006
ITM11055,Groceries,26,22,13,3,23.69,9.24,0.15,L57,D,75,0.52,108.98,1.93,3,0.73,987,6.36,0.51,9/23/24,274.06,0.48,,2833.48,1.097509498,0.664088156,Medium,50.18,26.40684661,0,NO,NO,NO,108.23,,SUP007
ITM11056,Apparel,324,87,3,4,8.72,6.71,0.91,L39,B,35,3.57,138.71,0.6,8,0.93,296,3.34,0.21,7/30/24,131.75,0.453,,44942.04,37.1559633,17.21442125,Medium,194.4,22.143,0,YES,YES,NO,70.71,,SUP008
ITM11057,Pharma,156,97,9,7,29.93,3.14,0.95,L76,C,51,2.35,80.21,0.76,5,0.93,967,4.53,0.78,12/24/24,190.06,0.626,,12512.76,5.212161711,5.745554036,Medium,118.56,13.70763754,0,NO,YES,NO,19.45,,SUP001
ITM11058,Apparel,183,35,14,7,37.41,4.99,0.75,L55,B,86,3.91,11.97,0.38,2,0.79,237,3.65,0.61,7/9/24,160.94,0.651,,2190.51,4.891740176,7.959488008,Low,69.54,21.78379342,0,YES,YES,NO,100.93,,SUP011
ITM11059,Automotive,102,30,12,4,45.93,8.54,0.75,L40,A,39,4.08,153.77,0.82,7,0.8,572,1.34,0.82,8/22/24,91.11,0.52,,15684.54,2.220770738,7.836680935,Medium,83.64,28.182,0,YES,YES,NO,230.4,,SUP010
ITM11060,Electronics,404,37,11,4,42.69,3.69,0.34,L73,D,125,2.48,175.27,1.31,5,0.77,333,1.65,0.66,2/13/24,109.99,0.477,,70809.08,9.463574608,25.71142831,Medium,529.24,12.177,0,YES,YES,NO,188.84,,SUP013
ITM11061,Electronics,157,57,13,5,25.99,5.49,0.59,L80,B,169,3.87,43.05,1.06,7,0.94,606,12.7,0.48,10/24/24,162.78,0.607,,6758.85,6.040784917,6.751443666,Medium,166.42,20.25542177,0,YES,NO,YES,19.15,,SUP009
ITM11062,Pharma,439,49,14,7,36.23,6.96,0.99,L8,D,45,4.28,15.44,1.67,9,0.92,173,12.25,0.25,2/18/24,211.65,0.45,,6778.16,12.11703009,14.51925348,Medium,733.13,30.38380806,0,YES,NO,YES,41.96,,SUP014
ITM11063,Electronics,92,75,14,6,40.24,7.67,0.87,L79,D,28,4.68,41.26,1.32,1,0.88,939,2.97,0.89,9/15/24,111.46,0.642,,3795.92,2.286282306,5.777857527,Low,121.44,30.99951744,0,NO,YES,NO,170.22,,SUP004
ITM11064,Electronics,256,82,11,3,25.18,2.15,0.37,L95,C,31,3.12,180.1,0.6,7,0.77,296,10.35,0.37,3/9/24,212.69,0.566,,46105.6,10.16679905,8.425407871,Medium,153.6,6.14445024,0,YES,NO,NO,36.43,,SUP002
ITM11065,Pharma,65,96,5,2,6.66,5.87,0.37,L13,B,74,4,66.15,1.16,4,0.75,455,11.44,0.98,11/22/24,288.68,0.703,,4299.75,9.75975976,1.57613967,High,75.4,13.69736546,31,NO,NO,NO,242.06,,SUP002
ITM11066,Pharma,125,88,8,2,22.46,9.17,0.54,L98,D,66,2.73,54.4,0.22,9,0.72,386,1.72,0.4,7/20/24,17.12,0.445,,6800,5.565449688,51.10981308,Medium,27.5,21.39775831,0,NO,YES,NO,140.1,,SUP005
ITM11067,Automotive,435,86,9,6,42.28,9.7,0.46,L27,C,20,0.69,12.77,1.2,3,0.71,208,2.24,0.86,2/8/24,57.51,0.564,,5554.95,10.28855251,52.94731351,Medium,522,39.20408333,0,YES,YES,NO,238.45,,SUP007
ITM11068,Electronics,307,32,12,9,30.24,6.73,0.43,L81,A,35,1.2,66.44,0.84,2,0.76,316,8.88,0.83,10/30/24,275.72,0.712,,20397.08,10.1521164,7.794138982,Low,257.88,33.3135,0,YES,NO,NO,64.04,,SUP015
ITM11069,Electronics,281,90,11,4,36.5,9.84,0.66,L28,A,28,1.08,145.97,0.29,8,0.73,341,6.24,0.57,10/17/24,30.76,0.554,,41017.57,7.698630137,63.94668401,Medium,81.49,32.472,0,YES,NO,NO,224.74,,SUP005
ITM11070,Automotive,195,57,4,4,10.08,5.92,0.11,L34,B,92,1.27,192.23,0.68,9,0.87,639,10.79,0.52,2/1/24,231.86,0.574,,37484.85,19.3452381,5.887173294,Medium,132.6,19.536,0,YES,NO,NO,161.3,,SUP009
ITM11071,Groceries,185,11,10,9,48.25,4.7,0.79,L85,D,149,0.55,69.42,1.81,6,0.81,852,8.81,0.76,8/10/24,190.95,0.53,,12842.7,3.834196891,6.781880073,Medium,334.85,23.265,0,YES,NO,NO,146.8,,SUP006
ITM11072,Groceries,164,93,9,4,20.8,5.74,0.77,L11,B,76,4.36,55.73,1.21,6,0.83,944,1.43,0.62,12/5/24,23.83,0.468,,9139.72,7.884615385,48.17456987,Medium,198.44,18.942,0,NO,YES,NO,121.77,,SUP001
ITM11073,Groceries,349,29,6,9,33.03,1.6,0.85,L21,D,65,3.02,178.73,1.82,5,0.88,200,10.57,0.71,3/7/24,10.21,0.577,,62376.77,10.56615198,239.2752204,Medium,635.18,7.92,0,YES,NO,NO,221,,SUP012
ITM11074,Automotive,389,68,4,7,1.92,4.32,0.86,L31,C,27,2.22,171.98,0.88,8,0.9,334,3.85,0.58,5/1/24,155.58,0.499,,66900.22,202.6041667,17.50224965,Medium,342.32,18.85891535,0,YES,YES,NO,142.14,,SUP003
ITM11075,Electronics,302,55,10,9,7.24,4.85,0.61,L23,A,122,2.34,72.35,1.96,2,0.89,200,5.38,0.65,5/29/24,44.03,0.544,,21849.7,41.71270718,48.0127186,Low,591.92,24.0075,0,YES,NO,NO,6.65,,SUP009
ITM11076,Automotive,73,12,13,4,39.32,8.56,0.8,L71,A,14,2.59,23.07,0.78,0,0.78,173,11.31,0.35,5/13/24,262.94,0.699,,1684.11,1.856561546,1.943409143,Low,56.94,28.248,0,YES,NO,NO,12.3,,SUP001
ITM11077,Automotive,197,64,7,4,48.43,7.71,0.54,L10,A,121,0.83,198.48,1.54,6,0.94,789,11.8,0.24,6/10/24,149.42,0.519,,39100.56,4.067726616,9.229018873,Medium,303.38,25.443,0,YES,NO,YES,189.59,,SUP005
ITM11078,Groceries,438,21,8,7,16.68,6.21,0.96,L21,A,161,1.74,139.33,0.68,8,0.98,321,5.84,0.48,7/20/24,77.99,0.542,,61026.54,26.25899281,39.3127324,Medium,297.84,27.10969081,0,YES,NO,NO,38.77,,SUP002
ITM11079,Apparel,263,49,13,9,2.82,3.8,0.27,L1,B,124,4.33,186.05,0.3,5,0.79,920,2.25,0.57,12/24/24,58.78,0.572,,48931.15,93.26241135,31.32017693,Medium,78.9,18.81,0,YES,YES,NO,39.04,,SUP011
ITM11080,Electronics,360,75,9,7,18.68,2.28,0.92,L53,D,175,3.85,74.96,1.68,9,0.71,389,11.78,0.92,6/16/24,252.37,0.535,,26985.6,19.27194861,9.985338986,Medium,604.8,9.953316432,0,YES,NO,YES,121.61,,SUP011
ITM11081,Groceries,146,87,12,6,1.86,3.8,0.33,L58,B,76,3.04,133.06,1.55,1,0.97,778,13.18,0.53,6/11/24,218.43,0.701,,19426.76,78.49462366,4.678844481,Low,226.3,15.35830069,0,NO,NO,YES,205.41,,SUP011
ITM11082,Apparel,428,25,3,5,10.43,6.96,0.19,L89,C,79,2.66,138.15,1.66,7,0.98,708,14.5,0.55,8/19/24,218.21,0.593,,59128.2,41.03547459,13.72989322,Medium,710.48,25.67900465,0,YES,NO,YES,145.2,,SUP008
ITM11083,Apparel,431,92,10,7,37.87,3,0.5,L77,A,61,1.67,175.85,0.67,8,0.72,779,5.45,0.74,5/19/24,34.74,0.538,,75791.35,11.3810404,86.84513529,Medium,288.77,13.09646899,0,YES,NO,NO,230.35,,SUP010
ITM11084,Pharma,386,43,6,3,46.92,4.56,0.65,L61,D,136,2.62,198.68,1.44,9,0.7,657,2.73,0.37,4/29/24,191.11,0.326,,76690.48,8.226768968,14.13845429,Medium,555.84,13.03195028,0,YES,YES,NO,137.33,,SUP004
ITM11085,Electronics,290,53,11,4,5.29,4.17,0.31,L38,B,176,3.19,30.65,0.52,7,0.94,496,14.13,0.9,2/8/24,262.15,0.764,,8888.5,54.82041588,7.743658211,Medium,150.8,13.761,0,YES,NO,YES,225.12,,SUP005
ITM11086,Apparel,151,15,3,5,28.34,7.77,0.6,L5,D,163,3.71,129.91,0.12,8,0.79,611,6.6,0.54,4/13/24,232.11,0.582,,19616.41,5.32815808,4.553875318,Medium,18.12,28.66750951,0,YES,NO,NO,33.73,,SUP013
ITM11087,Groceries,112,86,13,2,13.44,8.9,0.83,L30,B,74,1.25,73.92,1.75,0,0.97,506,2.31,0.94,3/10/24,44.27,0.638,,8279.04,8.333333333,17.70950983,Low,196,20.76772616,0,NO,YES,NO,49.81,,SUP011
ITM11088,Pharma,398,73,4,6,7.81,7.14,0.33,L37,D,89,4.16,164.22,1.09,2,0.77,604,7.98,0.42,10/26/24,285.29,0.595,,65359.56,50.9603073,9.76550177,Low,433.82,28.85743866,0,YES,NO,NO,230.62,,SUP009
ITM11089,Electronics,92,31,8,9,11.73,3.75,0.62,L91,D,122,2.06,153.29,1.97,2,0.96,580,3.67,0.57,2/25/24,30.22,0.518,,14102.68,7.843137255,21.31039047,Low,181.24,18.5625,0,YES,YES,NO,51.89,,SUP004
ITM11090,Automotive,430,27,13,5,29.31,4.62,0.41,L37,A,120,2.76,179.58,0.83,8,0.72,162,5.97,0.82,3/20/24,171.5,0.545,,77219.4,14.67076083,17.55102041,Medium,356.9,17.04554619,0,YES,NO,NO,33.67,,SUP010
ITM11091,Groceries,429,21,12,7,4.19,1.86,0.58,L90,B,62,3.24,75.3,1.92,2,0.78,938,5.48,0.64,2/24/24,284.05,0.525,,32303.7,102.3866348,10.57208238,Low,823.68,8.119810774,0,YES,NO,NO,254.72,,SUP014
ITM11092,Apparel,422,61,13,4,22.28,2.1,0.7,L59,C,146,2.7,45.06,1.27,9,0.99,774,14.82,0.73,3/25/24,248.45,0.635,,19015.32,18.94075404,11.88971624,Medium,535.94,6.93,0,YES,NO,YES,92.49,,SUP009
ITM11093,Apparel,267,60,3,4,7.63,2.06,0.42,L10,D,142,3.07,14.14,1.07,0,0.77,579,9.95,0.42,8/18/24,207.44,0.664,,3775.38,34.99344692,9.009834169,Low,285.69,6.798,0,YES,NO,NO,154.03,,SUP009
ITM11094,Groceries,367,80,6,4,14.36,1.74,1,L88,C,125,1,58.55,0.68,2,0.74,695,7.89,0.46,8/26/24,258.34,0.637,,21487.85,25.55710306,9.944259503,Low,249.56,5.742,0,YES,NO,NO,157.82,,SUP009
ITM11095,Apparel,292,57,10,5,10.35,2.21,0.61,L30,A,81,2.44,79.76,1.67,1,0.96,852,8.19,0.61,6/9/24,205.25,0.636,,23289.92,28.21256039,9.958587089,Low,487.64,8.15382188,0,YES,NO,NO,132.8,,SUP006
ITM11096,Pharma,62,28,12,4,44.27,2.43,0.84,L34,C,30,1.76,189.75,1.67,8,0.74,575,9.46,0.36,7/27/24,25.94,0.419,,11764.5,1.400496951,16.7309175,Medium,103.54,8.019,0,YES,NO,NO,283.95,,SUP013
ITM11097,Electronics,396,15,7,7,35.69,1.56,0.75,L81,D,112,0.89,103.36,0.89,0,0.73,113,13.22,0.3,3/2/24,111.75,0.693,,40930.56,11.09554497,24.80536913,Low,352.44,6.810163875,0,YES,NO,YES,138.08,,SUP006
ITM11098,Pharma,60,93,11,9,43.55,6.58,0.87,L76,D,116,1.36,115.72,1.48,1,0.8,442,3.04,0.88,10/1/24,133.87,0.609,,6943.2,1.377726751,3.137372077,High,88.8,32.571,33,NO,YES,NO,170.98,,SUP005
ITM11099,Apparel,189,36,13,5,19.79,9.91,0.26,L85,D,72,3.21,177.22,0.95,0,0.89,724,9.39,0.82,7/2/24,168.45,0.772,,33494.58,9.550277918,7.8539626,Low,179.55,36.56306553,0,YES,NO,NO,29.92,,SUP004
ITM11100,Automotive,453,62,13,4,16.36,8.85,0.3,L26,B,157,1.39,178.16,1.51,8,0.91,819,5.51,0.95,4/16/24,76.6,0.534,,80706.48,27.68948655,41.39686684,Medium,684.03,29.205,0,YES,NO,NO,37.92,,SUP014
ITM11101,Electronics,231,57,8,2,19.65,0.93,0.54,L55,C,159,1.31,110.3,1.99,6,0.96,548,9,0.67,8/19/24,265.54,0.527,,25479.3,11.75572519,6.089478045,Medium,459.69,2.170110711,0,YES,NO,NO,127.99,,SUP006
