sales_order_id,customer_id,item_id,order_date,quantity_ordered,unit_price,sales_revenue,order_status
SO04237,CUST0196,ITM11810,2024-09-11,21,17.56,368.76,Fulfilled
SO04238,CUST0249,ITM10891,2024-04-13,9,183.46,1651.14,Fulfilled
SO04239,CUST0459,ITM10806,2024-06-28,11,182.96,2012.56,Fulfilled
SO04240,CUST0087,ITM12723,2024-07-04,25,166.22,4155.5,Fulfilled
SO04241,CUST0298,ITM12207,2024-06-14,1,12.87,12.87,Fulfilled
SO04242,CUST0287,ITM13198,2024-06-07,17,12.1,205.7,Fulfilled
SO04243,CUST0092,ITM13074,2024-05-31,25,116.86,2921.5,Fulfilled
SO04244,CUST0102,ITM10089,2024-07-22,20,122.43,2448.6,Fulfilled
SO04245,CUST0469,ITM12311,2024-02-17,3,59.56,178.68,Fulfilled
SO04246,CUST0075,ITM10584,2024-12-05,13,15.61,202.93,Fulfilled
SO04247,CUST0069,ITM11887,2024-06-23,18,11.31,203.58,Fulfilled
SO04248,CUST0377,ITM11050,2024-07-16,4,133.29,533.16,Fulfilled
SO04249,CUST0043,ITM12076,2024-05-30,20,78.21,1564.2,Fulfilled
SO04250,CUST0021,ITM11949,2024-06-14,8,80.21,641.68,Fulfilled
SO04251,CUST0141,ITM11981,2024-05-05,18,50.19,903.42,Fulfilled
SO04252,CUST0356,ITM10614,2024-01-14,16,140.04,2240.64,Fulfilled
SO04253,CUST0226,ITM11956,2024-04-22,8,151.87,1214.96,Fulfilled
SO04254,CUST0152,ITM11335,2024-11-27,7,39.69,277.83,Fulfilled
SO04255,CUST0248,ITM12113,2024-05-04,1,57.41,57.41,Fulfilled
SO04256,CUST0291,ITM12409,2024-08-12,14,173.11,2423.54,Fulfilled
SO04257,CUST0266,ITM12156,2024-04-08,14,110.04,1540.56,Fulfilled
SO04258,CUST0455,ITM11971,2024-10-24,13,114.07,1482.91,Fulfilled
SO04259,CUST0408,ITM11529,2024-07-17,24,190.48,4571.52,Fulfilled
SO04260,CUST0187,ITM10030,2024-07-05,9,29.47,265.23,Fulfilled
SO04261,CUST0040,ITM10008,2024-04-30,11,13.32,146.52,Fulfilled
SO04262,CUST0424,ITM11501,2024-12-20,5,76.84,384.2,Fulfilled
SO04263,CUST0297,ITM10673,2024-12-25,8,122.17,977.36,Fulfilled
SO04264,CUST0402,ITM12120,2024-03-06,4,172.42,689.68,Cancelled
SO04265,CUST0161,ITM12585,2024-09-16,23,60.4,1389.2,Fulfilled
SO04266,CUST0179,ITM10155,2024-02-23,20,100.39,2007.8,Fulfilled
SO04267,CUST0421,ITM11317,2024-12-25,21,169.16,3552.36,Cancelled
SO04268,CUST0429,ITM11909,2024-04-24,15,154.6,2319.0,Fulfilled
SO04269,CUST0255,ITM12278,2024-01-28,15,179.71,2695.65,Fulfilled
SO04270,CUST0088,ITM10939,2024-10-29,14,193.73,2712.22,Fulfilled
SO04271,CUST0333,ITM10475,2024-01-12,18,118.26,2128.68,Fulfilled
SO04272,CUST0362,ITM10175,2024-01-30,12,158.65,1903.8,Fulfilled
SO04273,CUST0034,ITM11665,2024-03-16,3,117.37,352.11,Fulfilled
SO04274,CUST0460,ITM10607,2024-05-21,19,137.71,2616.49,Fulfilled
SO04275,CUST0221,ITM10701,2024-01-15,23,106.81,2456.63,Fulfilled
SO04276,CUST0203,ITM13184,2024-12-26,25,39.4,985.0,Backordered
SO04277,CUST0276,ITM11640,2024-04-20,22,86.9,1911.8,Fulfilled
SO04278,CUST0120,ITM12367,2024-12-22,22,141.36,3109.92,Fulfilled
SO04279,CUST0074,ITM12461,2024-10-18,17,107.14,1821.38,Backordered
SO04280,CUST0442,ITM11923,2024-10-03,22,84.8,1865.6,Fulfilled
SO04281,CUST0387,ITM10034,2024-01-04,20,56.86,1137.2,Fulfilled
SO04282,CUST0037,ITM13184,2024-07-02,19,39.4,748.6,Fulfilled
SO04283,CUST0374,ITM12088,2024-11-10,3,53.28,159.84,Fulfilled
SO04284,CUST0308,ITM11572,2024-03-23,24,136.87,3284.88,Fulfilled
SO04285,CUST0476,ITM12856,2024-04-01,6,106.96,641.76,Fulfilled
SO04286,CUST0046,ITM10754,2024-09-10,24,86.82,2083.68,Fulfilled
SO04287,CUST0486,ITM11987,2024-02-18,13,50.98,662.74,Fulfilled
SO04288,CUST0196,ITM11274,2024-12-16,13,35.09,456.17,Fulfilled
SO04289,CUST0176,ITM11495,2024-12-22,16,159.4,2550.4,Fulfilled
SO04290,CUST0091,ITM10200,2024-04-03,4,148.77,595.08,Fulfilled
SO04291,CUST0256,ITM10980,2024-12-28,14,171.44,2400.16,Fulfilled
SO04292,CUST0103,ITM13046,2024-02-16,6,188.12,1128.72,Fulfilled
SO04293,CUST0325,ITM10325,2024-04-26,12,80.64,967.68,Cancelled
SO04294,CUST0049,ITM11235,2024-02-11,11,78.01,858.11,Fulfilled
SO04295,CUST0311,ITM10228,2024-09-25,9,123.45,1111.05,Fulfilled
SO04296,CUST0192,ITM12434,2024-02-01,18,156.22,2811.96,Fulfilled
SO04297,CUST0271,ITM10924,2024-02-18,6,151.59,909.54,Fulfilled
SO04298,CUST0157,ITM10564,2024-01-07,1,87.09,87.09,Fulfilled
SO04299,CUST0440,ITM12935,2024-01-15,19,178.32,3388.08,Fulfilled
SO04300,CUST0318,ITM12207,2024-02-05,6,12.87,77.22,Fulfilled
SO04301,CUST0500,ITM12186,2024-09-12,6,158.59,951.54,Fulfilled
SO04302,CUST0468,ITM13017,2024-06-25,4,170.57,682.28,Fulfilled
SO04303,CUST0091,ITM11947,2024-03-20,20,19.27,385.4,Fulfilled
SO04304,CUST0396,ITM10988,2024-08-13,23,31.56,725.88,Fulfilled
SO04305,CUST0420,ITM13081,2024-03-31,17,25.87,439.79,Fulfilled
SO04306,CUST0479,ITM11488,2024-08-15,1,181.66,181.66,Fulfilled
SO04307,CUST0160,ITM12908,2024-10-02,4,140.2,560.8,Fulfilled
SO04308,CUST0093,ITM12756,2024-05-29,4,34.09,136.36,Fulfilled
SO04309,CUST0052,ITM11508,2024-10-29,17,160.6,2730.2,Fulfilled
SO04310,CUST0314,ITM10702,2024-09-11,7,189.73,1328.11,Fulfilled
SO04311,CUST0281,ITM12906,2024-06-21,15,126.94,1904.1,Backordered
SO04312,CUST0343,ITM12058,2024-07-18,15,37.67,565.05,Backordered
SO04313,CUST0188,ITM12164,2024-10-10,3,119.82,359.46,Fulfilled
SO04314,CUST0252,ITM10678,2024-03-13,8,142.76,1142.08,Backordered
SO04315,CUST0031,ITM13176,2024-04-06,13,72.66,944.58,Fulfilled
SO04316,CUST0430,ITM13072,2024-09-02,22,68.06,1497.32,Fulfilled
SO04317,CUST0047,ITM11719,2024-10-29,4,186.13,744.52,Fulfilled
SO04318,CUST0270,ITM11276,2024-12-05,21,96.42,2024.82,Fulfilled
SO04319,CUST0268,ITM12704,2024-10-15,19,148.84,2827.96,Fulfilled
SO04320,CUST0103,ITM13047,2024-07-20,25,119.51,2987.75,Fulfilled
SO04321,CUST0391,ITM12442,2024-05-24,11,172.96,1902.56,Fulfilled
SO04322,CUST0219,ITM10730,2024-04-11,10,34.11,341.1,Backordered
SO04323,CUST0252,ITM12291,2024-07-25,14,70.84,991.76,Fulfilled
SO04324,CUST0288,ITM10458,2024-01-13,16,83.64,1338.24,Fulfilled
SO04325,CUST0255,ITM10492,2024-09-04,20,161.96,3239.2,Fulfilled
SO04326,CUST0029,ITM11139,2024-05-27,25,119.12,2978.0,Fulfilled
SO04327,CUST0046,ITM10924,2024-09-27,2,151.59,303.18,Fulfilled
SO04328,CUST0293,ITM11692,2024-06-06,19,175.42,3332.98,Fulfilled
SO04329,CUST0379,ITM11314,2024-10-04,6,109.73,658.38,Fulfilled
SO04330,CUST0495,ITM11129,2024-01-25,18,60.25,1084.5,Fulfilled
SO04331,CUST0494,ITM11927,2024-06-04,13,192.63,2504.19,Fulfilled
SO04332,CUST0351,ITM11879,2024-10-02,2,54.64,109.28,Fulfilled
SO04333,CUST0435,ITM11301,2024-08-10,24,136.84,3284.16,Fulfilled
SO04334,CUST0358,ITM10528,2024-04-01,17,120.69,2051.73,Fulfilled
SO04335,CUST0487,ITM10117,2024-01-23,7,96.16,673.12,Fulfilled
SO04336,CUST0038,ITM11492,2024-04-05,8,132.66,1061.28,Fulfilled
SO04337,CUST0293,ITM11665,2024-12-31,7,117.37,821.59,Fulfilled
SO04338,CUST0473,ITM12684,2024-11-23,20,23.81,476.2,Fulfilled
SO04339,CUST0060,ITM10005,2024-07-14,7,164.12,1148.84,Backordered
SO04340,CUST0338,ITM11849,2024-05-28,1,58.04,58.04,Backordered
SO04341,CUST0424,ITM13081,2024-06-18,6,25.87,155.22,Cancelled
SO04342,CUST0206,ITM12337,2024-04-26,12,23.57,282.84,Backordered
SO04343,CUST0127,ITM11215,2024-01-23,5,149.01,745.05,Fulfilled
SO04344,CUST0473,ITM12729,2024-11-14,22,136.54,3003.88,Fulfilled
SO04345,CUST0443,ITM12849,2024-08-04,22,63.76,1402.72,Fulfilled
SO04346,CUST0450,ITM12465,2024-11-16,10,12.6,126.0,Fulfilled
SO04347,CUST0210,ITM11733,2024-11-30,24,90.93,2182.32,Backordered
SO04348,CUST0212,ITM12057,2024-12-19,1,44.27,44.27,Fulfilled
SO04349,CUST0098,ITM10832,2024-07-12,9,163.16,1468.44,Fulfilled
SO04350,CUST0321,ITM10032,2024-09-06,9,75.58,680.22,Fulfilled
SO04351,CUST0393,ITM10124,2024-12-20,13,172.93,2248.09,Fulfilled
SO04352,CUST0115,ITM12412,2024-08-17,5,188.8,944.0,Fulfilled
SO04353,CUST0082,ITM10081,2024-02-06,21,157.87,3315.27,Fulfilled
SO04354,CUST0168,ITM11211,2024-09-07,3,10.82,32.46,Fulfilled
SO04355,CUST0349,ITM11665,2024-03-26,24,117.37,2816.88,Fulfilled
SO04356,CUST0147,ITM10495,2024-12-21,13,192.14,2497.82,Fulfilled
SO04357,CUST0390,ITM11306,2024-05-25,19,62.76,1192.44,Fulfilled
SO04358,CUST0453,ITM11976,2024-03-02,13,137.78,1791.14,Fulfilled
SO04359,CUST0255,ITM11724,2024-04-13,3,31.97,95.91,Fulfilled
SO04360,CUST0019,ITM10874,2024-04-12,5,189.61,948.05,Fulfilled
SO04361,CUST0118,ITM12666,2024-08-28,16,108.26,1732.16,Fulfilled
SO04362,CUST0391,ITM10992,2024-01-20,13,36.39,473.07,Fulfilled
SO04363,CUST0316,ITM12167,2024-12-21,3,180.33,540.99,Fulfilled
SO04364,CUST0227,ITM10680,2024-07-08,15,92.62,1389.3,Fulfilled
SO04365,CUST0479,ITM11468,2024-11-01,25,51.07,1276.75,Fulfilled
SO04366,CUST0394,ITM11774,2024-09-14,25,178.5,4462.5,Cancelled
SO04367,CUST0292,ITM11916,2024-04-17,24,177.47,4259.28,Fulfilled
SO04368,CUST0487,ITM12901,2024-01-08,5,113.66,568.3,Fulfilled
SO04369,CUST0103,ITM11453,2024-05-08,6,20.34,122.04,Fulfilled
SO04370,CUST0079,ITM11078,2024-11-25,2,139.33,278.66,Fulfilled
SO04371,CUST0095,ITM11994,2024-05-29,17,110.49,1878.33,Fulfilled
SO04372,CUST0370,ITM10855,2024-11-17,7,186.87,1308.09,Fulfilled
SO04373,CUST0036,ITM12415,2024-08-12,1,103.51,103.51,Fulfilled
SO04374,CUST0286,ITM10028,2024-05-05,20,167.02,3340.4,Fulfilled
SO04375,CUST0163,ITM10684,2024-03-23,5,61.27,306.35,Fulfilled
SO04376,CUST0210,ITM10949,2024-01-30,4,159.77,639.08,Fulfilled
SO04377,CUST0369,ITM12255,2024-09-22,18,108.09,1945.62,Fulfilled
SO04378,CUST0190,ITM11233,2024-03-27,24,161.78,3882.72,Backordered
SO04379,CUST0351,ITM12908,2024-01-20,5,140.2,701.0,Backordered
SO04380,CUST0289,ITM10897,2024-04-29,1,187.58,187.58,Fulfilled
SO04381,CUST0062,ITM11861,2024-01-30,13,126.66,1646.58,Fulfilled
SO04382,CUST0289,ITM11960,2024-04-24,25,71.7,1792.5,Fulfilled
SO04383,CUST0422,ITM10538,2024-10-06,3,51.74,155.22,Fulfilled
SO04384,CUST0145,ITM13096,2024-08-31,19,161.86,3075.34,Fulfilled
SO04385,CUST0467,ITM10361,2024-12-17,20,165.93,3318.6,Fulfilled
SO04386,CUST0129,ITM12280,2024-05-01,22,150.96,3321.12,Fulfilled
SO04387,CUST0471,ITM12869,2024-06-25,21,24.18,507.78,Fulfilled
SO04388,CUST0185,ITM12023,2024-03-19,15,178.95,2684.25,Fulfilled
SO04389,CUST0375,ITM12316,2024-04-24,5,71.85,359.25,Fulfilled
SO04390,CUST0452,ITM10584,2024-03-30,13,15.61,202.93,Cancelled
SO04391,CUST0222,ITM12754,2024-03-23,12,87.49,1049.88,Fulfilled
SO04392,CUST0211,ITM11013,2024-06-02,5,115.98,579.9,Fulfilled
SO04393,CUST0206,ITM11307,2024-12-29,18,150.54,2709.72,Fulfilled
SO04394,CUST0483,ITM12273,2024-03-05,21,143.31,3009.51,Fulfilled
SO04395,CUST0236,ITM10323,2024-07-26,14,70.86,992.04,Backordered
SO04396,CUST0238,ITM11365,2024-08-19,15,76.36,1145.4,Backordered
SO04397,CUST0205,ITM12004,2024-07-05,11,19.41,213.51,Fulfilled
SO04398,CUST0126,ITM11205,2024-03-09,24,162.69,3904.56,Fulfilled
SO04399,CUST0100,ITM10352,2024-04-21,23,48.39,1112.97,Fulfilled
SO04400,CUST0238,ITM12267,2024-12-03,20,123.46,2469.2,Fulfilled
SO04401,CUST0192,ITM11516,2024-10-07,25,178.91,4472.75,Fulfilled
SO04402,CUST0073,ITM10003,2024-11-25,10,31.1,311.0,Fulfilled
SO04403,CUST0232,ITM12849,2024-08-28,4,63.76,255.04,Fulfilled
SO04404,CUST0212,ITM12646,2024-06-02,25,88.79,2219.75,Fulfilled
SO04405,CUST0283,ITM12300,2024-01-27,7,78.67,550.69,Fulfilled
SO04406,CUST0265,ITM12742,2024-03-21,22,85.79,1887.38,Fulfilled
SO04407,CUST0013,ITM12636,2024-08-09,6,114.21,685.26,Backordered
SO04408,CUST0342,ITM12959,2024-12-21,7,40.64,284.48,Fulfilled
SO04409,CUST0349,ITM11097,2024-03-29,9,103.36,930.24,Cancelled
SO04410,CUST0206,ITM12715,2024-10-15,25,146.48,3662.0,Fulfilled
SO04411,CUST0163,ITM12289,2024-10-21,7,142.09,994.63,Fulfilled
SO04412,CUST0067,ITM10648,2024-08-27,8,89.78,718.24,Fulfilled
SO04413,CUST0391,ITM11040,2024-09-06,11,17.47,192.17,Fulfilled
SO04414,CUST0449,ITM11096,2024-11-09,17,189.75,3225.75,Fulfilled
SO04415,CUST0034,ITM10041,2024-01-19,22,136.7,3007.4,Fulfilled
SO04416,CUST0442,ITM10686,2024-02-13,1,21.28,21.28,Fulfilled
SO04417,CUST0161,ITM11274,2024-01-28,11,35.09,385.99,Fulfilled
SO04418,CUST0491,ITM11287,2024-07-01,7,197.64,1383.48,Fulfilled
SO04419,CUST0186,ITM11547,2024-04-19,10,80.36,803.6,Fulfilled
SO04420,CUST0425,ITM10969,2024-11-15,11,67.96,747.56,Fulfilled
SO04421,CUST0090,ITM12587,2024-08-16,16,142.61,2281.76,Fulfilled
SO04422,CUST0288,ITM10415,2024-05-28,10,121.62,1216.2,Fulfilled
SO04423,CUST0061,ITM11707,2024-03-22,5,97.48,487.4,Fulfilled
SO04424,CUST0288,ITM10998,2024-09-29,20,103.52,2070.4,Fulfilled
SO04425,CUST0144,ITM10231,2024-10-09,21,132.77,2788.17,Fulfilled
SO04426,CUST0340,ITM10578,2024-12-19,8,75.67,605.36,Cancelled
SO04427,CUST0021,ITM12765,2024-03-16,15,145.66,2184.9,Fulfilled
SO04428,CUST0245,ITM10921,2024-03-10,13,162.17,2108.21,Fulfilled
SO04429,CUST0353,ITM12652,2024-03-28,25,135.52,3388.0,Fulfilled
SO04430,CUST0094,ITM10302,2024-07-04,15,56.37,845.55,Fulfilled
SO04431,CUST0485,ITM12173,2024-08-17,1,144.97,144.97,Cancelled
SO04432,CUST0174,ITM10469,2024-12-09,19,14.2,269.8,Fulfilled
SO04433,CUST0070,ITM10299,2024-02-13,12,132.71,1592.52,Fulfilled
SO04434,CUST0470,ITM10873,2024-11-15,10,173.51,1735.1,Fulfilled
SO04435,CUST0405,ITM12153,2024-03-17,4,132.95,531.8,Cancelled
SO04436,CUST0165,ITM11583,2024-12-08,7,109.02,763.14,Backordered
SO04437,CUST0403,ITM12332,2024-05-29,23,108.19,2488.37,Fulfilled
SO04438,CUST0410,ITM12589,2024-02-12,12,136.37,1636.44,Fulfilled
SO04439,CUST0303,ITM11113,2024-09-10,1,20.95,20.95,Fulfilled
SO04440,CUST0130,ITM12227,2024-08-01,6,93.37,560.22,Fulfilled
SO04441,CUST0267,ITM11539,2024-04-08,17,46.0,782.0,Fulfilled
SO04442,CUST0086,ITM12816,2024-01-13,16,30.1,481.6,Fulfilled
SO04443,CUST0157,ITM10034,2024-01-27,21,56.86,1194.06,Fulfilled
SO04444,CUST0173,ITM10632,2024-05-14,15,185.5,2782.5,Cancelled
SO04445,CUST0389,ITM10347,2024-01-21,9,189.5,1705.5,Fulfilled
SO04446,CUST0171,ITM11046,2024-12-02,15,191.14,2867.1,Fulfilled
SO04447,CUST0475,ITM10319,2024-10-09,2,31.98,63.96,Fulfilled
SO04448,CUST0010,ITM13067,2024-11-15,1,126.13,126.13,Fulfilled
SO04449,CUST0241,ITM10780,2024-06-03,13,150.53,1956.89,Fulfilled
SO04450,CUST0345,ITM11413,2024-07-13,13,49.2,639.6,Fulfilled
SO04451,CUST0188,ITM11522,2024-05-18,23,24.62,566.26,Fulfilled
SO04452,CUST0176,ITM11526,2024-09-19,14,144.17,2018.38,Fulfilled
SO04453,CUST0283,ITM12510,2024-03-08,12,74.76,897.12,Fulfilled
SO04454,CUST0043,ITM10558,2024-04-08,16,72.53,1160.48,Fulfilled
SO04455,CUST0342,ITM12547,2024-08-18,22,117.95,2594.9,Fulfilled
SO04456,CUST0012,ITM12500,2024-06-12,17,153.59,2611.03,Backordered
SO04457,CUST0039,ITM12718,2024-03-06,25,62.91,1572.75,Fulfilled
SO04458,CUST0293,ITM10028,2024-03-31,12,167.02,2004.24,Fulfilled
SO04459,CUST0039,ITM13189,2024-05-01,25,44.11,1102.75,Fulfilled
SO04460,CUST0414,ITM11874,2024-01-05,24,183.46,4403.04,Fulfilled
SO04461,CUST0299,ITM12986,2024-06-23,20,181.41,3628.2,Fulfilled
SO04462,CUST0170,ITM10737,2024-11-16,15,39.93,598.95,Fulfilled
SO04463,CUST0029,ITM11830,2024-12-06,4,138.31,553.24,Fulfilled
SO04464,CUST0382,ITM10900,2024-12-26,5,38.15,190.75,Fulfilled
SO04465,CUST0488,ITM11116,2024-02-11,6,132.19,793.14,Fulfilled
SO04466,CUST0352,ITM12143,2024-02-16,1,32.24,32.24,Fulfilled
SO04467,CUST0041,ITM11102,2024-04-29,7,31.6,221.2,Fulfilled
SO04468,CUST0099,ITM11246,2024-07-17,11,125.8,1383.8,Fulfilled
SO04469,CUST0254,ITM12412,2024-08-31,7,188.8,1321.6,Fulfilled
SO04470,CUST0148,ITM10235,2024-11-05,23,192.46,4426.58,Fulfilled
SO04471,CUST0032,ITM11947,2024-12-12,19,19.27,366.13,Fulfilled
SO04472,CUST0041,ITM10985,2024-08-14,6,35.6,213.6,Fulfilled
SO04473,CUST0450,ITM11826,2024-03-31,7,148.19,1037.33,Fulfilled
SO04474,CUST0359,ITM10572,2024-10-04,19,130.28,2475.32,Cancelled
SO04475,CUST0097,ITM10281,2024-03-04,23,132.15,3039.45,Fulfilled
SO04476,CUST0117,ITM11193,2024-04-05,11,129.55,1425.05,Fulfilled
SO04477,CUST0304,ITM12203,2024-03-24,13,50.08,651.04,Fulfilled
SO04478,CUST0328,ITM11797,2024-05-31,20,186.07,3721.4,Fulfilled
SO04479,CUST0423,ITM10618,2024-05-26,7,164.71,1152.97,Fulfilled
SO04480,CUST0004,ITM12342,2024-06-25,24,115.04,2760.96,Fulfilled
SO04481,CUST0387,ITM12006,2024-12-01,22,15.06,331.32,Fulfilled
SO04482,CUST0253,ITM10234,2024-03-23,3,194.32,582.96,Fulfilled
SO04483,CUST0387,ITM10589,2024-06-25,24,66.02,1584.48,Fulfilled
SO04484,CUST0461,ITM12702,2024-08-08,3,189.43,568.29,Fulfilled
SO04485,CUST0346,ITM11641,2024-08-16,1,197.5,197.5,Cancelled
SO04486,CUST0470,ITM12455,2024-02-15,11,55.62,611.82,Fulfilled
SO04487,CUST0348,ITM12265,2024-07-04,23,13.78,316.94,Fulfilled
SO04488,CUST0430,ITM13035,2024-02-03,19,42.18,801.42,Fulfilled
SO04489,CUST0416,ITM13015,2024-06-12,15,110.69,1660.35,Fulfilled
SO04490,CUST0391,ITM10650,2024-09-02,12,10.95,131.4,Fulfilled
SO04491,CUST0382,ITM12223,2024-09-07,11,197.38,2171.18,Fulfilled
SO04492,CUST0022,ITM10738,2024-04-07,8,89.14,713.12,Fulfilled
SO04493,CUST0451,ITM10106,2024-12-19,12,157.15,1885.8,Fulfilled
SO04494,CUST0434,ITM10671,2024-08-24,11,36.26,398.86,Backordered
SO04495,CUST0238,ITM11747,2024-07-25,15,111.76,1676.4,Fulfilled
SO04496,CUST0385,ITM10715,2024-08-19,5,72.83,364.15,Fulfilled
SO04497,CUST0448,ITM12581,2024-07-16,14,132.28,1851.92,Backordered
SO04498,CUST0446,ITM11611,2024-03-12,11,116.02,1276.22,Fulfilled
SO04499,CUST0008,ITM10940,2024-11-19,5,111.29,556.45,Fulfilled
SO04500,CUST0078,ITM10731,2024-08-10,22,46.68,1026.96,Backordered
SO04501,CUST0009,ITM11925,2024-10-30,6,150.54,903.24,Fulfilled
SO04502,CUST0173,ITM10080,2024-07-19,16,33.98,543.68,Fulfilled
SO04503,CUST0082,ITM10371,2024-04-11,1,35.09,35.09,Fulfilled
SO04504,CUST0098,ITM11933,2024-06-04,18,140.15,2522.7,Fulfilled
SO04505,CUST0222,ITM10589,2024-09-06,20,66.02,1320.4,Fulfilled
SO04506,CUST0341,ITM12588,2024-08-10,6,34.74,208.44,Fulfilled
SO04507,CUST0035,ITM12670,2024-01-31,12,149.55,1794.6,Backordered
SO04508,CUST0149,ITM12381,2024-06-14,23,102.54,2358.42,Fulfilled
SO04509,CUST0254,ITM10505,2024-03-13,8,175.61,1404.88,Fulfilled
SO04510,CUST0490,ITM12088,2024-04-20,14,53.28,745.92,Fulfilled
SO04511,CUST0323,ITM10428,2024-06-06,21,21.25,446.25,Fulfilled
SO04512,CUST0314,ITM11041,2024-06-08,22,30.12,662.64,Fulfilled
SO04513,CUST0145,ITM13081,2024-03-03,20,25.87,517.4,Fulfilled
SO04514,CUST0353,ITM10379,2024-06-23,24,88.78,2130.72,Fulfilled
SO04515,CUST0243,ITM10149,2024-03-06,12,162.66,1951.92,Fulfilled
SO04516,CUST0214,ITM11308,2024-02-02,1,56.63,56.63,Fulfilled
SO04517,CUST0353,ITM11417,2024-05-06,7,173.72,1216.04,Backordered
SO04518,CUST0462,ITM12324,2024-04-29,11,85.7,942.7,Fulfilled
SO04519,CUST0296,ITM10576,2024-08-31,9,73.93,665.37,Fulfilled
SO04520,CUST0066,ITM12683,2024-06-18,23,81.7,1879.1,Fulfilled
SO04521,CUST0467,ITM11508,2024-06-13,21,160.6,3372.6,Fulfilled
SO04522,CUST0122,ITM11349,2024-04-27,23,92.54,2128.42,Fulfilled
SO04523,CUST0456,ITM11642,2024-05-07,16,92.78,1484.48,Fulfilled
SO04524,CUST0049,ITM11556,2024-01-10,11,111.48,1226.28,Fulfilled
SO04525,CUST0165,ITM12439,2024-07-15,25,81.78,2044.5,Fulfilled
SO04526,CUST0309,ITM12023,2024-02-11,17,178.95,3042.15,Fulfilled
SO04527,CUST0399,ITM10612,2024-05-16,3,169.3,507.9,Fulfilled
SO04528,CUST0074,ITM11677,2024-04-08,25,82.59,2064.75,Fulfilled
SO04529,CUST0127,ITM11399,2024-07-05,25,21.4,535.0,Fulfilled
SO04530,CUST0183,ITM11304,2024-04-24,21,55.19,1158.99,Fulfilled
SO04531,CUST0402,ITM12714,2024-11-13,16,40.35,645.6,Fulfilled
SO04532,CUST0161,ITM10392,2024-05-19,11,115.85,1274.35,Fulfilled
SO04533,CUST0416,ITM12966,2024-11-05,18,22.28,401.04,Fulfilled
SO04534,CUST0306,ITM10219,2024-11-26,7,153.16,1072.12,Backordered
SO04535,CUST0032,ITM12894,2024-11-05,4,143.62,574.48,Fulfilled
SO04536,CUST0145,ITM11570,2024-04-09,17,141.51,2405.67,Fulfilled
SO04537,CUST0420,ITM12043,2024-05-07,13,88.27,1147.51,Fulfilled
SO04538,CUST0074,ITM10933,2024-01-06,10,178.88,1788.8,Fulfilled
SO04539,CUST0330,ITM11376,2024-05-31,1,168.35,168.35,Fulfilled
SO04540,CUST0398,ITM10989,2024-08-03,3,181.78,545.34,Fulfilled
SO04541,CUST0285,ITM11363,2024-03-16,15,54.95,824.25,Fulfilled
SO04542,CUST0161,ITM10449,2024-03-21,20,115.66,2313.2,Fulfilled
SO04543,CUST0102,ITM11593,2024-02-25,9,35.42,318.78,Fulfilled
SO04544,CUST0084,ITM10310,2024-12-27,20,139.12,2782.4,Fulfilled
SO04545,CUST0009,ITM10852,2024-10-27,5,181.5,907.5,Fulfilled
SO04546,CUST0283,ITM11355,2024-03-04,2,154.01,308.02,Fulfilled
SO04547,CUST0426,ITM11218,2024-09-01,12,157.25,1887.0,Fulfilled
SO04548,CUST0223,ITM11969,2024-07-11,18,174.53,3141.54,Fulfilled
SO04549,CUST0168,ITM12961,2024-11-26,11,161.96,1781.56,Fulfilled
SO04550,CUST0145,ITM13123,2024-11-09,25,53.23,1330.75,Fulfilled
SO04551,CUST0021,ITM13116,2024-06-14,19,127.25,2417.75,Fulfilled
SO04552,CUST0366,ITM11384,2024-09-18,2,162.31,324.62,Fulfilled
SO04553,CUST0035,ITM12263,2024-03-08,16,83.93,1342.88,Fulfilled
SO04554,CUST0084,ITM11689,2024-03-12,5,189.74,948.7,Fulfilled
SO04555,CUST0185,ITM12643,2024-12-31,8,19.07,152.56,Fulfilled
SO04556,CUST0176,ITM10349,2024-07-01,11,141.5,1556.5,Fulfilled
SO04557,CUST0032,ITM13044,2024-02-05,16,171.05,2736.8,Fulfilled
SO04558,CUST0203,ITM10300,2024-09-25,14,35.77,500.78,Fulfilled
SO04559,CUST0046,ITM12413,2024-12-21,5,94.37,471.85,Fulfilled
SO04560,CUST0391,ITM11959,2024-04-16,15,99.31,1489.65,Fulfilled
SO04561,CUST0331,ITM11171,2024-05-13,8,128.6,1028.8,Fulfilled
SO04562,CUST0330,ITM12978,2024-12-15,18,141.76,2551.68,Fulfilled
SO04563,CUST0022,ITM11225,2024-12-23,8,178.44,1427.52,Fulfilled
SO04564,CUST0079,ITM12396,2024-04-22,25,146.91,3672.75,Fulfilled
SO04565,CUST0199,ITM12020,2024-03-11,17,24.47,415.99,Fulfilled
SO04566,CUST0262,ITM10607,2024-11-20,22,137.71,3029.62,Fulfilled
SO04567,CUST0366,ITM12771,2024-05-28,16,78.22,1251.52,Fulfilled
SO04568,CUST0021,ITM13005,2024-12-22,14,176.03,2464.42,Fulfilled
SO04569,CUST0118,ITM11569,2024-04-12,19,76.98,1462.62,Fulfilled
SO04570,CUST0360,ITM12086,2024-10-25,16,106.74,1707.84,Fulfilled
SO04571,CUST0261,ITM12380,2024-02-11,19,27.88,529.72,Backordered
SO04572,CUST0275,ITM11451,2024-03-25,13,163.93,2131.09,Fulfilled
SO04573,CUST0145,ITM11383,2024-01-04,21,70.12,1472.52,Fulfilled
